index,pred_key,pred_value,gt_key,gt_value,match
3118,color,Sunburst,color,,False
3118,model,Custom 24 Vintage Sunburst LP Standard,model,,False
3118,quantity,,quantity,30pcs/lot,False
3118,length,,length,45mm,False
3118,type,,type,Tube Bait,False
3119,category,óculos de proteção para neve,category,,False
3119,brand,,brand,,True
3119,sizes,,sizes,,True
3119,brand name,,brand name,,True
3119,color,,color,,True
3119,intended_use,"skiing, snowboarding, snowmobiling, skating",intended_use,,False
3119,material,,material,,True
3119,back / side material,,back / side material,,True
3119,size,,size,4/4,False
3120,category,leggings,category,,False
3120,brand,,brand,,True
3120,sizes,,sizes,,True
3120,sport type,,sport type,,True
3120,color,,color,,True
3120,material,,material,,True
3120,key_attributes,"['Sport Leggings', 'Workout Fitness Clothing', 'legency Running Pants', 'Gym Tights', 'Stretch Print Sportswear', 'Yoga Leggins']",key_attributes,,False
3121,category,pants,category,,False
3121,sport type,,sport type,,True
3121,closure type,,closure type,,True
3121,gender,,gender,Women,False
3121,intended_use,"camping, hiking, fishing",intended_use,,False
3121,material,stretch waterproof,material,,False
3122,category,calçados de golfe,category,,False
3122,brand,PGM,brand,,False
3122,color,branco,color,,False
3122,material,EVA,material,,False
3122,key_attributes,"['Women', 'Waterproof', 'Antiskid']",key_attributes,,False
3122,type,,type,Electric guitar,False
3123,category,survival equipment,category,,False
3123,brand,,brand,,True
3123,color,random,color,,False
3123,intended_use,safety whistle,intended_use,,False
3123,material,aluminum,material,,False
3123,quantity,2,quantity,,False
3123,type,,type,Rifle,False
3123,model number,,model number,,True
3124,category,protection case,category,,False
3124,brand,,brand,,True
3124,color,,color,,True
3124,style,,style,Outdoor,False
3124,intended_use,Snow Skiing,intended_use,,False
3124,material,,material,,True
3124,size,Large,size,,False
3125,category,Bikini Top,category,,False
3125,brand,FORUDESIGNS,brand,,False
3125,style,Push-up Padded Bra Bralette,style,,False
3125,gender,,gender,women,False
3125,intended_use,Swimsuit,intended_use,,False
3125,print,Dots Print,print,,False
3126,category,skateboard,category,,False
3126,brand,,brand,,True
3126,item type,,item type,,True
3126,color,purple,color,,False
3126,gender,,gender,Men,False
3126,material,"PU Wheels, PP Deck",material,,False
3126,key_attributes,"['3D Printing', 'Anti-slip', 'Cool', 'Long Board', 'Single Rocker']",key_attributes,,False
3126,sleeve length(cm),,sleeve length(cm),,True
3126,size,22 inch,size,,False
3127,category,jaqueta de inverno,category,,False
3127,brand,New,brand,,False
3127,features,"['super warm', 'high quality']",features,,False
3127,color,,color,,True
3127,style,,style,Outdoor,False
3127,intended_use,esqui,intended_use,,False
3127,material,waterproof,material,,False
3127,size,,size,,True
3128,category,clothing,category,,False
3128,brand,,brand,,True
3128,sizes,,sizes,,True
3128,brand name,,brand name,,True
3128,sports type,,sports type,,True
3128,color,,color,,True
3128,gender,,gender,Men,False
3128,intended_use,skiing,intended_use,,False
3128,athletic shoe type,,athletic shoe type,,True
3128,material,,material,,True
3129,category,cap,category,,False
3129,brand,SAMCUSTOM,brand,,False
3129,brand name,,brand name,,True
3129,printing,3D Spartan race printing,printing,,False
3129,color,unisex,color,,False
3129,style,baseball cap,style,,False
3129,intended_use,Casual,intended_use,,False
3129,material,cotton,material,,False
3130,category,electric scooter,category,,False
3130,brand,Bicman,brand,,False
3130,sport type,,sport type,,True
3130,item type,,item type,,True
3130,gender,,gender,Men,False
3130,intended_use,"hover board, children's scooter",intended_use,,False
3130,material,carbon fiber,material,,False
3131,category,jaqueta esportiva,category,,False
3131,brand,Adidas,brand,,False
3131,style,Hooded,style,,False
3131,intended_use,esportiva,intended_use,,False
3131,model number,,model number,,True
3132,category,T-shirts,category,,False
3132,brand,Adidas,brand,,False
3132,brand name,,brand name,,True
3132,lure weight,,lure weight,0.8-5g,False
3132,style,Long sleeve,style,,False
3132,spinpoler 2.1m 7&#39; ul fishing rod lure we,,spinpoler 2.1m 7&#39; ul fishing rod lure we,,True
3132,intended_use,Sportswear,intended_use,,False
3132,material,,material,Carbon,False
3132,length,,length,2.1m 7&#39;,False
3132,line weight,,line weight,2-5lb,False
3133,category,socks,category,,False
3133,brand,,brand,,True
3133,style,Casual,style,,False
3133,intended_use,"Running, Travel, Shopping",intended_use,,False
3133,material,Cotton,material,,False
3133,pattern type,,pattern type,,True
3134,category,óculos de inverno para esqui,category,,False
3134,brand,Ant-fog,brand,,False
3134,accessories,['Glasses Case'],accessories,,False
3134,accessory type,,accessory type,,True
3134,features,"['Anti-Fog', 'UV400']",features,,False
3134,intended_use,esqui,intended_use,,False
3134,material,Double-Layer,material,,False
3135,category,ski pants,category,,False
3135,brand,Brand New,brand,,False
3135,sizes,,sizes,,True
3135,color,,color,,True
3135,intended_use,mountain skiing,intended_use,,False
3135,material,,material,,True
3135,pattern type,,pattern type,,True
3136,category,camiseta,category,,False
3136,brand,,brand,,True
3136,sizes,,sizes,,True
3136,tone position,,tone position,,True
3136,color,,color,,True
3136,pickup,,pickup,electric guitar&#39;s pickup,False
3136,material,,material,,True
3136,key_attributes,"['Summer Outdoors Hunting Camouflage', 'Men', 'Breathable', 'Army Tactical Combat T Shirt', 'Military', 'Dry Sport Camo', 'Outdoor Camp Tees']",key_attributes,,False
3137,category,compression socks,category,,False
3137,brand,,brand,,True
3137,outerwear type,,outerwear type,,True
3137,features,['deodorization'],features,,False
3137,color,,color,,True
3137,gender,,gender,Men,False
3137,intended_use,skiing,intended_use,,False
3137,material,antibacterial,material,,False
3137,size,,size,,True
3138,category,calças de moletom,category,,False
3138,brand,PENERAN,brand,,False
3138,sizes,['S'],sizes,,False
3138,brand name,,brand name,,True
3138,sport type,,sport type,,True
3138,color,pink,color,,False
3138,intended_use,running,intended_use,,False
3138,material,Cotton,material,,False
3138,type,jogging pants,type,,False
3139,category,bicicleta elétrica,category,,False
3139,brand,,brand,,True
3139,outerwear type,,outerwear type,,True
3139,sport type,,sport type,,True
3139,collar,,collar,Hooded,False
3139,color,,color,,True
3139,features,"['folding', 'mountain bike', '36V', '27 speed']",features,,False
3139,gender,,gender,Women,False
3139,material,lithium battery,material,,False
3139,size,26 inch,size,,False
3140,category,rod de pesca,category,Fleece Sleeping Bag,False
3140,brand,FISH KING,brand,,False
3140,brand name,,brand name,,True
3140,intended_use,Sea Fishing,intended_use,,False
3140,sections,4,sections,,False
3140,material,Carbon,material,,False
3140,weight_range,10-30g LB,weight_range,,False
3140,bait_types,"['Soft Bait', 'Mepps Hard Lure']",bait_types,,False
3140,filling,,filling,Fleece,False
3140,length_options,"['1.8M', '2.1M', '2.4M', '2.7M', '3M']",length_options,,False
3140,model number,,model number,,True
3141,category,camiseta,category,,False
3141,brand,CRZ YOGA,brand,,False
3141,size,,size,22mm,False
3141,modelling,,modelling,Hexahedron,False
3141,style,,style,Rounded Corner,False
3141,back_design,open back,back_design,,False
3141,intended_use,treino,intended_use,,False
3141,material,mesh,material,Acrylic,False
3141,sleeve_type,long sleeve,sleeve_type,,False
3141,type,,type,Dice,False
3142,weight,13.5g,weight,,False
3142,hook_type,4# high carbon steel hook,hook_type,,False
3142,gender,,gender,Men,False
3142,quantity,1pcs,quantity,,False
3142,size,11cm,size,,False
3143,category,swimwear,category,,False
3143,brand,unknown,brand,,False
3143,sizes,unknown,sizes,,False
3143,brand name,,brand name,,True
3143,sport type,,sport type,,True
3143,color,unknown,color,,False
3143,features,"['UV protection', 'SPF 50+']",features,,False
3143,style,,style,Retro,False
3143,gender,,gender,Women,False
3143,intended_use,beach,intended_use,,False
3143,material,unknown,material,,False
3143,pattern type,,pattern type,,True
3143,feature,,feature,High Waist,False
3143,type,,type,Tankini Set,False
3144,category,baia suit,category,,False
3144,brand,,brand,,True
3144,sizes,,sizes,,True
3144,color,shell printed,color,,False
3144,material,,material,PVC,False
3144,key_attributes,"['Two Piece', 'Sweet Cute', 'Shell Printed', 'Quick Dry', 'Summer Beach Swimwear', 'Breathable', 'Sexy']",key_attributes,,False
3145,lenses optical attribute,,lenses optical attribute,,True
3145,features,['LED light colors'],features,,False
3145,material,crystal,material,,False
3145,size,4/4,size,,False
3146,category,jaqueta esportivo,category,,False
3146,brand,Adidas Originals,brand,,False
3146,gender,,gender,Men,False
3146,intended_use,Sportswear,intended_use,,False
3146,model,EQT BOLD TT 2,model,,False
3146,feature,,feature,Breathable,False
3147,category,basketball shoes,category,,False
3147,brand,Nike,brand,,False
3147,trademark,,trademark,Santic,False
3147,color,tri-color,color,,False
3147,intended_use,Basketball,intended_use,,False
3147,athletic shoe type,,athletic shoe type,,True
3147,material,Breathable,material,,False
3148,category,guitarra elétrica,category,,False
3148,brand,New Style,brand,,False
3148,body_type,maple cover,body_type,,False
3148,upper material,,upper material,,True
3148,features,"high quality, one piece guitar",features,,False
3148,cover_type,tiger striped,cover_type,,False
3148,athletic shoe type,,athletic shoe type,,True
3148,material,mahogany,material,,False
3148,feature,,feature,Breathable,False
3149,category,skateboarding shoes,category,,False
3149,brand,,brand,,True
3149,brand name,,brand name,,True
3149,color,black,color,,False
3149,gender,,gender,Men,False
3149,intended_use,"skateboarding, entertainment",intended_use,,False
3149,athletic shoe type,,athletic shoe type,,True
3149,material,canvas,material,,False
3149,feature,,feature,Breathable,False
3149,model number,,model number,,True
3150,category,skiing suits,category,,False
3150,brand,,brand,,True
3150,sport type,,sport type,,True
3150,brand name,,brand name,,True
3150,item type,,item type,,True
3150,fabric type,,fabric type,,True
3150,color,,color,,True
3150,gender,,gender,Men,False
3150,intended_use,Winter Skiing,intended_use,,False
3150,material,,material,,True
3150,size,,size,,True
3150,model number,,model number,,True
3151,category,guitarra,category,,False
3151,brand,Maestro,brand,,False
3151,sport type,,sport type,,True
3151,brand name,,brand name,,True
3151,color,Wine Red,color,,False
3151,gender,,gender,Boys,False
3151,model,sg400,model,,False
3151,available_colors,['All Color'],available_colors,,False
3152,outsole material,,outsole material,,True
3152,insole material,,insole material,,True
3152,gender,,gender,Men,False
3152,athletic shoe type,,athletic shoe type,,True
3152,quality,high quality,quality,,False
3152,type,double pedal shaft,type,,False
3153,category,Instrumentos musicais,category,,False
3153,brand,,brand,,True
3153,brand name,,brand name,,True
3153,sport type,,sport type,,True
3153,item type,,item type,,True
3153,fabric type,,fabric type,,True
3153,color,Rondom,color,,False
3153,gender,,gender,Men,False
3153,material,,material,,True
3153,size,Medium,size,,False
3153,model number,,model number,,True
3154,category,swimsuit,category,,False
3154,brand,,brand,,True
3154,sizes,,sizes,,True
3154,sport type,,sport type,,True
3154,color,,color,Black,False
3154,gender,,gender,Women,False
3154,intended_use,surfing,intended_use,,False
3154,material,,material,,True
3155,category,calças de basquete,category,,False
3155,brand,Li-Ning,brand,,False
3155,sizes,,sizes,,True
3155,sport type,,sport type,,True
3155,item type,,item type,,True
3155,color,,color,,True
3155,gender,,gender,Men,False
3155,material,,material,,True
3155,key_attributes,"['Comfort', 'Breathable']",key_attributes,,False
3156,category,jaqueta de inverno,category,,False
3156,brand,Saenshing,brand,,False
3156,outerwear type,,outerwear type,,True
3156,sport type,,sport type,,True
3156,features,"['thick', 'warm', 'outdoor', 'snowboard winter', 'ski suit']",features,,False
3156,gender,,gender,Women,False
3156,intended_use,mountain skiing,intended_use,,False
3156,material,waterproof,material,,False
3157,category,shorts,category,,False
3157,brand,snowshine3,brand,,False
3157,outerwear type,,outerwear type,,True
3157,gender,,gender,Men,False
3157,intended_use,runner,intended_use,,False
3157,material,velvet,material,,False
3157,waist_style,high waist,waist_style,,False
3158,category,dança,category,,False
3158,brand,,brand,,True
3158,sizes,"['33', '34', '35', '36', '37', '38', '39', '40', '41']",sizes,,False
3158,sport type,,sport type,,True
3158,color,brown and black,color,,False
3158,style,lace-up,style,,False
3158,intended_use,Latin dance,intended_use,,False
3159,category,swim diaper,category,,False
3159,brand,BTLIGE,brand,,False
3159,sizes,,sizes,,True
3159,color,,color,,True
3159,mens compression tights shorts,,mens compression tights shorts,running tights men,False
3159,intended_use,Swimwear,intended_use,,False
3159,material,,material,,True
3160,category,mochila,category,,False
3160,brand,Protector,brand,,False
3160,sport type,,sport type,,True
3160,color,camuflagem,color,,False
3160,capacity,35L,capacity,,False
3160,gender,,gender,Women,False
3160,intended_use,"Hike, Camping, Climbing",intended_use,,False
3160,material,waterproof,material,,False
3161,category,ski goggles,category,,False
3161,brand,,brand,,True
3161,color,,color,,True
3161,intended_use,skiing,intended_use,,False
3161,material,,material,,True
3161,key_attributes,"['UV400 Protection', 'Anti-fog']",key_attributes,,False
3161,size,,size,600ML,False
3162,category,skateboarding shoes,category,,False
3162,brand,ADIDAS,brand,,False
3162,sizes,,sizes,,True
3162,color,,color,,True
3162,gender,Unisex,gender,Men,False
3162,intended_use,Skateboarding,intended_use,,False
3162,athletic shoe type,,athletic shoe type,,True
3162,material,,material,,True
3162,feature,,feature,Breathable,False
3163,category,Fishing Lures,category,,False
3163,brand,FTK,brand,,False
3163,sport type,,sport type,,True
3163,item type,,item type,,True
3163,gender,,gender,Men,False
3163,intended_use,Fishing,intended_use,,False
3163,size,"['1#', '2#', '3#', '4#', '5#']",size,,False
3163,model number,,model number,,True
3164,category,guitarra elétrica,category,,False
3164,brand,LP,brand,,False
3164,color,transparent lemon yellow,color,,False
3164,gender,,gender,Men,False
3164,intended_use,custom,intended_use,,False
3164,model,G Mahogany,model,,False
3164,material,mahogany,material,,False
3165,category,Airsoft,category,,False
3165,brand,,brand,,True
3165,color,,color,,True
3165,intended_use,Hunting Shooting,intended_use,,False
3165,material,,material,,True
3165,size,,size,47-57mm,False
3165,model number,,model number,,True
3166,category,fitness bra,category,,False
3166,brand,,brand,,True
3166,sizes,,sizes,,True
3166,sport type,,sport type,,True
3166,item type,,item type,,True
3166,color,,color,,True
3166,material,,material,,True
3166,key_attributes,"['Printed', 'High Shockproof', 'Unqiue', 'Back', 'Women Sport Bra', 'Seamless', 'Push Up', 'Full Running Yoga']",key_attributes,,False
3167,category,jaqueta,category,,False
3167,brand,ALSOTO,brand,,False
3167,sizes,,sizes,,True
3167,color,solid color,color,,False
3167,features,"['Hooded', 'Quick-drying']",features,,False
3167,gender,,gender,Men,False
3167,intended_use,corrida,intended_use,,False
3167,material,tecido de alta performance,material,,False
3167,feature,,feature,Breathable,False
3168,category,shorts,category,,False
3168,intended_use,fitness,intended_use,,False
3168,material,sweat-absorbing,material,Wooden,False
3168,style,yoga shorts,style,,False
3169,category,fishing gear,category,,False
3169,brand,,brand,,True
3169,color,,color,,True
3169,intended_use,fly fishing,intended_use,,False
3169,material,"wood, rubber, nylon mesh",material,,False
3169,ball type,,ball type,,True
3169,size,,size,,True
3170,category,calçados de basquete,category,,False
3170,brand,QIAO DAN,brand,,False
3170,sizes,,sizes,,True
3170,color,,color,,True
3170,intended_use,basquete,intended_use,,False
3170,material,,material,,True
3170,type,,type,Pickup,False
3171,category,helmet,category,,False
3171,brand,,brand,,True
3171,sizes,,sizes,,True
3171,color,,color,,True
3171,gender,,gender,Men,False
3171,intended_use,"outdoor sport, skateboarding, skating",intended_use,,False
3171,season,,season,Autumn Winter,False
3171,material,,material,,True
3172,category,guitarra elétrica,category,,False
3172,brand,,brand,,True
3172,outerwear type,,outerwear type,,True
3172,features,"['pickguard', 'Trapeze Tailpiece', 'Spalted Maple Top']",features,,False
3172,color,transparent,color,,False
3173,category,basketball equipment,category,,False
3173,brand,,brand,,True
3173,color,green,color,,False
3173,intended_use,shooting training,intended_use,,False
3173,material,"Nylon, Mesh",material,,False
3173,size,45cm,size,,False
3173,model number,,model number,,True
3174,category,swimsuit,category,,False
3174,gender,,gender,Women,False
3174,intended_use,training competition,intended_use,,False
3174,athletic shoe type,,athletic shoe type,,True
3174,feature,,feature,Breathable,False
3174,model number,,model number,,True
3175,category,dança,category,,False
3175,brand,,brand,,True
3175,thread,,thread,1/8NPT,False
3175,color,brown,color,,False
3175,intended_use,dancing,intended_use,,False
3175,fill nipple,,fill nipple,,True
3175,size,8.5,size,,False
3176,category,roupas de caminhada,category,,False
3176,brand,Singbring,brand,,False
3176,sizes,,sizes,,True
3176,feature1,,feature1,Spinning Fishing Rod,False
3176,color,,color,,True
3176,feature2,,feature2,Fishing Rod,False
3176,intended_use,caminhada,intended_use,,False
3176,line weight,,line weight,,True
3176,material,,material,,True
3176,lure weight,,lure weight,,True
3176,size,,size,1.8m-2.1m,False
3177,category,jogo de cartas,category,,False
3177,brand,,brand,,True
3177,sport type,,sport type,,True
3177,item type,,item type,,True
3177,gender,,gender,Women,False
3177,intended_use,kids gift family party,intended_use,,False
3177,rules,Russian and English,rules,,False
3178,category,Fishing bag,category,,False
3178,brand,Toply,brand,,False
3178,guage,,guage,0.68mm,False
3178,compartments,12,compartments,,False
3178,intended_use,Storage of Jigs Jigging Lure,intended_use,,False
3178,material,Canvas,material,Nylon Wire,False
3178,type,,type,String,False
3179,category,sweatshirt,category,,False
3179,brand,,brand,,True
3179,sizes,,sizes,,True
3179,upper material,,upper material,,True
3179,color,Green,color,,False
3179,lining material,,lining material,,True
3179,intended_use,Exercise Sport,intended_use,,False
3179,athletic shoe type,,athletic shoe type,,True
3179,material,,material,,True
3179,model number,,model number,,True
3180,category,basketball jersey,category,,False
3180,brand,Nike,brand,,False
3180,color,white,color,,False
3180,capacity,,capacity,20L,False
3180,intended_use,Basketball,intended_use,,False
3180,material,,material,PVC,False
3181,category,swimsuit,category,,False
3181,brand,JAONIFER,brand,,False
3181,sizes,['Plus Size'],sizes,,False
3181,color,blue,color,,False
3181,gender,,gender,Men,False
3181,athletic shoe type,,athletic shoe type,,True
3181,feature,,feature,Breathable,False
3182,category,sportswear,category,,False
3182,brand,Adidas Originals,brand,,False
3182,brand name,,brand name,,True
3182,style,,style,Outdoor,False
3182,intended_use,jogar,intended_use,,False
3183,category,skateboard trucks,category,,False
3183,brand,,brand,,True
3183,material,Titanium alloy,material,,False
3183,length,"['149mm', '159mm']",length,,False
3183,size,['135mm'],size,,False
3183,style:,,style:,Military,False
3184,category,Fishing Tackle,category,,False
3184,brand,,brand,,True
3184,color,,color,,True
3184,derivative series,,derivative series,,True
3184,material,LED,material,Metal,False
3184,key_attributes,"['Luminous', 'Drift', 'Electric', 'Deep Water Float']",key_attributes,,False
3184,size,,size,,True
3185,category,hat,category,,False
3185,brand,,brand,,True
3185,brand name,,brand name,,True
3185,color,Plum,color,,False
3185,intended_use,game,intended_use,,False
3185,material,,material,,True
3185,magnification,,magnification,10x,False
3185,type,,type,Monocular,False
3186,category,Sportswear,category,,False
3186,brand,PUMA,brand,,False
3186,sizes,"['XL', '5XL']",sizes,,False
3186,gender,,gender,Women,False
3186,material,Velvet,material,,False
3187,category,skateboarding shoes,category,,False
3187,brand,Adidas,brand,,False
3187,color,,color,,True
3187,style,,style,Telescopic Fishing Rod,False
3187,gender,Women's,gender,,False
3187,intended_use,"Sports, Outdoor",intended_use,,False
3187,material,,material,,True
3188,category,guitarra elétrica,category,,False
3188,brand,Heavy Relic,brand,,False
3188,sport type,,sport type,,True
3188,color,,color,,True
3188,intended_use,,intended_use,,True
3188,material,Aged Guitarra parts,material,,False
3188,size,,size,,True
3189,category,socks,category,,False
3189,gender,Men & Women,gender,,False
3189,intended_use,cycling,intended_use,,False
3189,layer,,layer,5 Layers,False
3189,type,,type,Drive-In Net,False
3190,category,running shoes,category,,False
3190,brand,Cheap Sneakers,brand,,False
3190,sizes,,sizes,,True
3190,color,,color,,True
3190,intended_use,jogging,intended_use,,False
3190,material,,material,,True
3190,key_attributes,"['Lace Up', 'Non Slip']",key_attributes,,False
3190,shell material,,shell material,,True
3190,fashion style,,fashion style,,True
3190,item name,,item name,Bicycle Saddle,False
3191,category,calçados esportivos,category,,False
3191,brand,,brand,,True
3191,sport type,,sport type,,True
3191,color,,color,,True
3191,gender,,gender,Girls,False
3191,intended_use,basquetebol,intended_use,,False
3191,material,,material,,True
3191,pattern type,,pattern type,,True
3191,size,,size,,True
3192,category,knee support,category,,False
3192,brand,,brand,,True
3192,sport type,,sport type,,True
3192,color,Blue,color,,False
3192,gender,,gender,Men,False
3192,intended_use,"Volleyball, Basketball",intended_use,,False
3192,feature,,feature,Breathable,False
3193,category,camping equipment,category,,False
3193,brand,MagiDeal,brand,,False
3193,brand name,,brand name,,True
3193,gender,,gender,Men,False
3193,intended_use,cooking,intended_use,,False
3194,category,fishing equipment,category,,False
3194,brand,,brand,,True
3194,intended_use,lake fishing,intended_use,,False
3194,material,balsa wood,material,,False
3194,quantity,3,quantity,,False
3194,model number,,model number,,True
3195,category,dança,category,,False
3195,brand,,brand,,True
3195,brand name,,brand name,,True
3195,use,,use,Hunting,False
3195,heel_height,3.5cm,heel_height,,False
3195,intended_use,"ballroom, salsa, tango, latin dance",intended_use,,False
3195,quantity,,quantity,6pcs,False
3195,size_range,EU 25--41,size_range,,False
3195,type,,type,Arrow,False
3196,category,camisa,category,,False
3196,brand,,brand,,True
3196,sizes,,sizes,,True
3196,color,,color,,True
3196,material,cotton,material,,False
3196,model number,,model number,,True
3197,category,jaqueta,category,,False
3197,brand,NIKE,brand,,False
3197,intended_use,Hooded Sportswear,intended_use,,False
3197,type,,type,FY0083Q10,False
3197,model number,,model number,,True
3198,category,tent,category,,False
3198,brand,Hewolf,brand,,False
3198,features,"['UV protection', 'automatic opening', 'portable']",features,,False
3198,gender,,gender,Men,False
3198,intended_use,"camping, fishing, summer outdoor",intended_use,,False
3199,category,Soccer Shoes,category,,False
3199,brand,,brand,,True
3199,sizes,,sizes,,True
3199,color,,color,,True
3199,intended_use,Training,intended_use,,False
3199,material,,material,,True
3199,type,,type,Dice,False
3200,category,Sports Bra,category,,False
3200,brand,NEW,brand,,False
3200,brand name,,brand name,,True
3200,meters,,meters,500m,False
3200,style,Push up,style,,False
3200,intended_use,"Fitness, Running, Yoga, Cycling",intended_use,,False
3200,material,Padded,material,Nylon,False
3201,category,socks,category,,False
3201,sport type,,sport type,,True
3201,gender,,gender,Women,False
3201,intended_use,"cycling, hiking, running, skateboarding, skiing, basketball, yoga, golf, tennis",intended_use,,False
3201,pattern type,,pattern type,,True
3202,category,basketball jersey,category,,False
3202,brand,Davidson College,brand,,False
3202,upper material,,upper material,,True
3202,color,white,color,,False
3202,lining material,,lining material,,True
3202,gender,,gender,Men,False
3202,intended_use,Basketball,intended_use,,False
3202,model,Steph Curry #30,model,,False
3202,athletic shoe type,,athletic shoe type,,True
3202,feature,,feature,Breathable,False
3203,category,camping accessories,category,,False
3203,brand,Naturehike,brand,,False
3203,features,"['multifunctional', 'waterproof', 'LED']",features,,False
3203,wheel material,,wheel material,,True
3203,type,accessories,type,,False
3204,category,motorbike,category,,False
3204,sport type,,sport type,,True
3204,gender,,gender,Men,False
3204,size,Mini,size,,False
3204,engine_type,Gas Powered,engine_type,,False
3205,category,Fishing Tackle,category,,False
3205,brand,,brand,,True
3205,sizes,,sizes,,True
3205,color,,color,,True
3205,intended_use,Fishing,intended_use,,False
3205,model,,model,Stove Rack,False
3205,material,,material,,True
3206,category,bicycle lights,category,,False
3206,brand,,brand,,True
3206,color,,color,,True
3206,gender,,gender,Women,False
3206,material,,material,,True
3206,pattern type,,pattern type,,True
3206,key_attributes,"['rechargeable', 'LED', 'taillight', 'safety']",key_attributes,,False
3206,size,,size,,True
3207,category,baseball cap,category,,False
3207,brand,NIBESSER,brand,,False
3207,sizes,,sizes,,True
3207,brand name,,brand name,,True
3207,color,,color,,True
3207,intended_use,sport,intended_use,,False
3207,material,cotton,material,Braided Wire,False
3208,category,ski wear,category,,False
3208,brand,,brand,,True
3208,color,Graffiti,color,,False
3208,gender,,gender,Men,False
3208,intended_use,Winter Skiing,intended_use,,False
3209,category,tracksuit,category,,False
3209,sport type,,sport type,,True
3209,gender,,gender,Women,False
3209,intended_use,"Party Wear, Running Sets",intended_use,,False
3209,2,,2,Women Skiing Jacket,False
3209,model number,,model number,,True
3210,category,chess,category,,False
3210,brand,,brand,,True
3210,brand name,,brand name,,True
3210,color,color memory,color,,False
3210,intended_use,early childhood education,intended_use,,False
3210,material,made of wood,material,,False
3210,type,memory chess,type,,False
3211,category,Helmets,category,Lighter,False
3211,brand,LumiParty,brand,,False
3211,automatic alarming or not (kettle),,automatic alarming or not (kettle),,True
3211,features,"['Breathable', 'Lightweight', 'Blowholes']",features,,False
3211,with fuel or not,,with fuel or not,,True
3211,intended_use,Horse Riding,intended_use,,False
3211,with wooden handle or not,,with wooden handle or not,,True
3211,material,,material,,True
3211,disposable,,disposable,No,False
3212,category,soccer jersey,category,,False
3212,intended_use,training,intended_use,,False
3212,type,,type,Weight Lifting Hook,False
3213,category,table tennis equipment,category,,False
3213,brand,,brand,,True
3213,sport type,,sport type,,True
3213,features,"['Fixed Rapid Rebound', 'Ping Pong Ball Machine']",features,,False
3213,intended_use,training,intended_use,,False
3213,pattern type,,pattern type,,True
3214,category,camping,category,,False
3214,brand,Fire Maple,brand,,False
3214,weight,Lightweight,weight,,False
3214,brand name,,brand name,,True
3214,features,"['Split', 'Folding']",features,,False
3214,gender,,gender,Women,False
3214,material,titanium,material,,False
3214,type,gas stove,type,,False
3214,model number,,model number,,True
3215,category,basketball shoes,category,,False
3215,brand,Jordan,brand,,False
3215,gender,Men,gender,,False
3215,intended_use,Sport,intended_use,,False
3215,type,Boots,type,,False
3215,model number,,model number,,True
3216,category,shorts,category,,False
3216,brand,,brand,,True
3216,sizes,,sizes,,True
3216,color,Solid,color,,False
3216,gender,,gender,Men,False
3216,intended_use,Beach Swimming,intended_use,,False
3216,material,,material,,True
3216,sleeve length(cm):,,sleeve length(cm):,,True
3217,category,calçados de basquete,category,,False
3217,brand,,brand,,True
3217,item type,,item type,,True
3217,color,,color,Camouflage,False
3217,gender,masculino,gender,Men,False
3217,model,2018,model,,False
3217,intended_use,basquete,intended_use,,False
3217,material,,material,,True
3217,fit for,,fit for,Men,False
3218,category,football shoes,category,,False
3218,intended_use,wear-resistant sprained soccer shoes,intended_use,,False
3218,sport type,,sport type,,True
3218,gender,,gender,Men,False
3219,category,sneakers,category,,False
3219,brand,,brand,,True
3219,brand name,,brand name,,True
3219,upper height,,upper height,,True
3219,athletic shoe type,,athletic shoe type,,True
3219,intended_use,"walking, running",intended_use,,False
3219,material,canvas,material,,False
3220,category,calçados infantis,category,,False
3220,brand,RAR1,brand,,False
3220,color,branco,color,,False
3220,sport type,,sport type,,True
3221,category,bikini bottoms,category,,False
3221,brand,Belleziva,brand,,False
3221,outsole material,,outsole material,,True
3221,brand name,,brand name,,True
3221,color,solid color,color,,False
3221,style,Bandage,style,,False
3221,gender,,gender,Men,False
3221,intended_use,swimming,intended_use,,False
3221,feature,,feature,Hard-Wearing,False
3221,type,Two-Piece Separates,type,,False
3222,category,swimsuit,category,,False
3222,brand,CZ898,brand,,False
3222,style,one piece,style,,False
3222,gender,girls,gender,,False
3222,intended_use,"beach wear, swimming",intended_use,,False
3222,material,,material,Rubber,False
3223,category,guitarra elétrica,category,,False
3223,brand,Alden,brand,,False
3223,top_type,carved,top_type,,False
3223,outerwear type,,outerwear type,,True
3223,sport type,,sport type,,True
3223,color,silver,color,,False
3223,gender,,gender,Men,False
3223,intended_use,musical instrument,intended_use,,False
3223,material,metal,material,,False
3224,category,tênis esportivo,category,,False
3224,brand,Zapatillas,brand,,False
3224,sport type,,sport type,,True
3224,brand name,,brand name,,True
3224,fabric type,,fabric type,,True
3224,season,Winter,season,,False
3224,intended_use,Gym,intended_use,,False
3224,material,Plush,material,,False
3224,model number,,model number,,True
3225,category,sneakers,category,,False
3225,brand,,brand,,True
3225,conformation,,conformation,Cue Cleaner,False
3225,color,white,color,,False
3225,hardness,,hardness,Cleaning Brush,False
3225,intended_use,walking shoes,intended_use,,False
3226,category,golf accessories,category,,False
3226,brand,GOLF,brand,,False
3226,sports type,,sports type,,True
3226,color,green,color,,False
3226,intended_use,Golf repair,intended_use,,False
